186;302	3;891717742
8;174	5;879362183
244;655	5;880605766
389;393	2;880088717
554;28	4;876232758
409;1537	4;881106605
144;117	4;888103969
528;751	4;888520371
250;237	2;878089753
227;460	2;879035963
492;86	3;879969454
125;399	3;892838509
437;684	3;880382747
244;246	5;880604302
478;79	4;889388743
305;1073	1;886323591
382;258	2;875945173
184;956	3;889908693
346;358	4;886273570
313;479	5;891013652
533;357	3;879191085
128;497	3;879967102
294;240	3;877820294
128;26	4;879969032
280;219	2;891702199
70;95	4;884065501
125;914	1;892835594
132;127	4;891278937
506;646	4;874874947
32;405	4;883718008
125;585	4;892838463
365;1137	5;891303950
547;316	5;891282797
437;672	1;881002300
318;566	4;884496472
85;659	4;879453844
385;273	2;879440557
347;1016	3;881652730
456;1220	3;881375051
550;259	2;883426119
83;871	2;891182319
453;471	4;888205557
398;82	5;875721348
455;694	4;879110870
387;246	3;886480623
57;126	3;883697293
276;151	5;874786568
374;743	1;880394000
120;117	3;889490979
533;931	2;879366160
500;1111	4;883874529
85;182	4;893110061
518;717	5;876823963
500;1616	4;883875501
346;77	4;874950937
203;257	3;880434298
299;538	3;881605700
398;385	3;875723253
48;523	5;879434689
311;520	5;884365251
95;210	5;879196566
347;28	4;881654612
301;426	4;882076967
184;66	4;889910013
124;154	5;890287645
492;64	4;879969539
197;230	4;891409893
87;172	5;879875737
505;79	3;889333274
429;581	2;882385684
389;531	4;880086918
111;344	2;891680243
391;132	4;877398951
311;194	4;884364724
276;802	3;874792634
429;55	4;882384847
305;735	4;886324128
368;569	3;889783586
506;209	4;874873529
465;855	4;883531444
476;435	3;883364218
387;265	4;886483049
467;108	4;879532744
409;175	4;881107251
524;284	3;884323525
435;357	4;884131771
511;333	4;890004778
453;475	5;877552514
460;311	5;882912418
28;449	2;881961394
559;524	3;891035917
294;331	4;877818580
385;127	4;879439667
459;111	3;879563201
378;111	3;880044562
417;181	3;879646286
354;709	5;891217928
186;303	3;891717938
435;961	1;884133635
456;919	4;881371548
550;405	4;883426027
54;1	4;880931595
501;1278	3;883348372
251;117	4;886272009
375;183	5;886621917
370;323	2;879434333
331;414	4;877196504
334;312	2;891544286
87;1177	1;879877280
186;332	4;891719775
85;191	4;879455021
551;690	5;892775584
95;1133	3;880572416
373;191	4;877102549
478;392	2;889398571
313;50	5;891013859
541;420	4;883874749
389;605	5;879991512
504;567	2;887839196
533;546	3;879192769
184;399	3;889910159
328;561	3;885049431
250;100	5;878089786
482;295	3;887644063
429;81	3;882385243
381;1401	4;892697013
75;1	4;884050018
452;614	3;875562198
452;494	5;885805554
551;365	5;892784524
6;495	4;883601366
433;754	3;880585162
62;1091	3;879376709
448;750	5;891888099
326;790	1;879877198
8;82	5;879362356
393;415	4;889730117
313;629	3;891028873
271;699	4;885849025
447;405	2;878854704
435;786	4;884133657
487;540	2;884050192
128;732	4;879967047
524;490	3;884634679
186;540	4;879024014
125;513	4;879454385
460;149	4;882912174
276;88	3;874791960
504;186	3;887840637
373;382	4;877100458
94;808	2;891723931
551;864	5;892785091
437;1090	1;880143092
518;458	3;876823266
113;50	5;875076416
38;395	3;892434164
370;484	4;879434937
188;462	4;875073246
144;729	4;888105665
94;204	4;891721317
299;251	5;877877434
94;716	3;885873006
506;732	4;874874109
334;405	3;891547040
271;269	4;885844430
489;878	2;891448565
188;553	4;875071775
243;1465	3;879988215
70;1146	3;884151576
385;506	2;879445291
417;324	1;879646463
251;118	3;886272514
455;898	3;883768822
455;174	4;879111763
299;746	4;889502979
221;59	2;875245514
75;196	4;884051948
92;425	4;875812898
504;616	4;887910267
435;72	4;884132809
290;1047	4;880475757
524;199	4;884634646
529;331	4;882535220
313;393	4;891015268
487;732	5;884025080
437;144	2;880141196
453;50	5;877562313
94;143	4;891722609
500;275	1;883873439
560;7	3;879975718
456;101	3;881375284
506;148	3;877539905
458;357	3;886397275
334;1312	4;891628832
57;748	4;883696629
465;283	3;883530560
540;100	5;882156948
444;912	4;891978663
299;498	4;878192237
452;162	3;875277319
70;132	4;884067281
23;7	4;874784385
381;228	4;892697373
320;1091	4;884751462
276;144	5;874792401
424;323	5;880859084
417;65	4;879647011
42;471	4;881105505
87;449	3;879876110
92;78	3;876175191
385;961	4;879446868
452;60	1;887718917
38;247	5;892429460
128;692	4;879967197
178;11	5;882826162
99;121	3;885679261
449;105	1;879959573
125;1185	3;892838509
216;318	5;880233564
204;262	4;892389137
548;248	4;891043852
215;202	4;891435295
500;120	3;883865826
551;286	4;892775466
33;682	4;891964274
62;283	4;879372598
429;578	3;882386942
554;8	4;876550526
354;1063	3;891218230
393;552	2;889729638
423;9	5;891395395
406;202	3;880131704
279;843	4;875314313
244;64	5;880605638
327;164	3;887746219
466;902	5;890283497
551;458	2;892784166
178;763	4;882824253
279;1121	4;875310101
38;313	5;892428216
378;285	4;880044312
551;31	4;892783451
560;123	2;879976542
303;619	3;879467574
511;355	2;890004827
43;280	3;883955806
303;168	5;879467223
447;1132	3;878855164
266;14	4;892258004
56;862	3;892910292
500;276	5;883865290
560;108	1;879976988
431;245	4;877844489
178;354	4;892239771
505;1285	3;889333711
326;33	2;879876975
11;238	3;891905032
458;57	1;886395758
533;345	3;888347628
361;190	5;879440573
541;781	5;883866093
511;358	1;890004916
378;153	4;880055779
1;256	4;889751712
435;151	3;884132898
327;72	2;887819582
114;176	5;881260203
397;127	5;885349427
489;991	3;891445439
361;274	3;879441034
374;97	5;880394571
334;231	2;891549024
157;117	5;886890296
373;165	5;877100354
327;340	4;887744167
373;497	3;877099317
456;202	3;881374586
109;413	3;880572382
429;168	5;882387773
286;805	3;878141931
504;132	5;887838815
374;64	5;880396256
501;1534	4;883348743
311;521	4;884366686
533;118	4;879192792
501;298	4;883347950
277;619	4;879543801
374;5	4;880937875
500;56	5;883873976
487;288	4;883440572
308;699	4;887737193
476;175	4;883364143
294;298	5;877819265
505;258	1;888630999
62;222	5;879372480
393;194	4;887746239
57;1096	3;883697940
500;3	4;883865786
434;833	4;886724914
251;281	4;886272456
114;180	3;881309718
321;7	4;879438793
452;969	2;875276006
545;710	3;879900227
387;76	3;886484215
126;344	4;887853735
318;174	4;884495590
297;83	4;875774306
545;228	5;879899266
244;174	3;880605896
22;1003	1;878887277
429;151	5;882386870
542;8	3;886532908
308;96	4;887737432
504;416	4;887910294
479;840	1;879460547
397;156	5;885350381
385;461	4;879441942
540;50	5;882156948
145;17	3;875272132
387;123	3;886480970
456;282	3;881371694
345;655	4;884991851
455;228	4;879111153
541;660	5;883865039
158;250	4;880132356
429;382	3;882386601
533;69	4;879438849
342;382	3;875320623
400;307	3;885676526
344;8	5;889814194
374;1277	3;880394331
500;316	3;891916809
480;517	4;891208460
85;291	3;882994658
23;386	4;874789001
243;509	4;879988369
370;661	5;879435217
75;111	4;884050502
387;20	4;886480789
94;732	3;891721216
186;1046	3;879023751
545;25	2;880348933
504;372	4;887839195
320;679	4;884749306
328;601	4;885048004
548;1051	4;891415677
327;960	5;887745774
308;97	1;887738469
479;117	3;889125627
77;209	4;884752562
316;183	1;880853654
323;292	4;878738997
391;504	5;877398856
435;290	3;884132484
85;310	3;880838201
92;1028	2;876769174
303;586	2;879485659
280;197	2;891700836
198;6	2;884206270
434;844	3;886724505
501;844	4;883347023
385;631	3;879461422
94;864	2;891723397
325;208	3;891478771
554;582	3;876232758
489;872	2;891448530
54;930	1;880937813
541;699	4;883864985
506;662	5;878044851
11;290	3;891903877
554;229	3;876369907
299;1103	4;889503013
533;180	3;879439379
479;288	3;879459836
417;157	4;879647966
76;77	2;882607017
22;211	3;878886518
504;117	4;887831694
279;60	4;875310263
221;222	3;875244232
422;370	2;879744287
434;763	5;886724873
500;662	2;883876005
305;480	5;886322758
244;318	5;880603082
198;411	1;884206659
541;423	3;883864985
95;448	3;879197783
386;685	4;877655085
114;679	2;881259741
354;89	4;891217547
393;85	3;889729375
479;463	4;879460984
506;1110	1;885135955
327;11	4;887745303
318;56	3;884495561
417;323	3;879646820
41;216	3;890687571
479;182	4;879460984
226;224	4;883889690
28;195	4;881957250
433;1005	5;880585730
92;182	4;875653836
346;496	5;875260242
318;480	4;884495795
398;476	3;875652760
265;240	3;875320633
543;199	4;875663056
551;950	2;892783861
177;568	3;880130915
328;645	4;885046344
504;384	2;887912447
551;260	5;892775869
479;1039	4;879461015
95;72	2;880571389
374;318	2;880394886
505;56	1;889333560
417;474	4;879647118
551;576	2;892784743
436;347	4;887768398
286;818	2;877531281
533;26	3;879192035
320;588	3;884750766
542;399	2;886533172
144;654	4;888105823
94;53	4;891721378
465;286	4;883529338
301;39	3;882076292
158;123	3;880132488
447;204	4;878856458
411;568	4;892845634
538;191	5;877106665
498;919	4;881954451
545;524	4;879900185
456;60	4;881373838
479;421	4;879460762
92;411	4;875640189
429;1110	2;882387234
528;748	3;888520471
318;132	4;884495868
551;223	4;892776650
125;372	1;879454892
429;505	4;882384821
551;292	3;892775612
525;121	4;881085893
487;195	4;883446907
533;411	2;879365998
551;581	5;892783972
365;271	4;891303408
168;678	1;884287109
92;1214	2;876174925
157;685	3;886890372
548;118	5;891415855
520;289	4;885169052
551;181	2;892778074
479;249	2;879460236
87;181	5;879876194
85;610	3;879454582
345;1012	3;884994606
291;565	2;874867852
551;22	5;892776650
470;19	4;879178813
489;330	4;891445277
409;207	3;881108715
524;185	4;884635204
429;520	3;882384603
501;249	3;883348411
33;678	4;891964306
303;1232	3;879484948
435;413	2;884134104
480;191	4;891208265
400;323	4;885676582
94;923	5;885882685
226;176	4;883888978
435;42	3;884131267
538;237	4;877109986
78;327	1;879633495
506;53	4;874874985
83;546	4;887665549
92;642	3;875654929
435;109	4;884132297
429;702	5;882387757
75;685	4;884050134
456;238	4;881373756
144;271	2;888103632
538;496	5;877107491
563;1035	4;880507204
554;696	3;876232023
326;780	2;879877326
409;156	2;881108715
504;94	4;887841158
542;265	4;886532238
286;819	3;876521835
385;384	1;884118861
144;280	1;888104625
566;177	4;881650654
563;692	5;880506842
488;210	4;891294896
126;690	3;887853735
452;648	4;875273292
320;24	3;884748641
374;521	4;880395530
550;892	2;883426119
478;381	5;889397221
145;823	3;875271397
455;515	4;878585775
533;659	4;879439379
342;357	3;874984234
533;845	4;882902989
406;133	5;882461684
276;461	4;874787526
342;1103	3;874984395
533;4	3;888845066
159;96	4;884360539
548;887	4;891043442
524;42	3;884636453
121;127	5;891388333
378;144	4;880046100
308;605	4;887740603
305;70	4;886324221
334;338	1;891544524
543;694	4;874862966
195;809	3;877835548
378;21	3;880044944
466;95	2;890285788
407;712	2;876340043
354;281	1;891216915
121;250	2;891388676
382;177	4;875947005
6;203	3;883602864
184;529	4;889909445
308;517	4;887737483
387;663	4;886482883
407;403	4;875045658
378;1230	2;880334305
71;357	5;885016495
389;454	2;880086868
520;300	4;885168906
342;7	4;875318266
467;1016	4;879532671
109;177	4;880578358
109;12	4;880577542
492;187	5;879969878
518;685	5;876823597
447;248	5;878854383
409;1393	1;881105367
385;650	5;880870205
92;230	3;875656055
279;684	3;880825843
216;156	5;880233608
389;527	3;880086868
347;1039	5;881653830
345;416	4;884992142
28;56	5;881957479
557;262	2;882458820
326;434	5;879875203
305;941	2;886324792
328;323	3;885044940
557;166	4;881179397
542;496	4;886532534
62;44	3;879374142
244;754	4;880603960
391;282	4;877399894
545;89	3;879899125
456;693	3;881373949
389;631	5;880087493
141;823	3;884585437
417;380	3;879648860
219;258	5;889386635
342;298	3;874984619
417;245	4;879649779
66;50	5;883601236
373;71	5;877098891
48;185	4;879434819
276;1194	3;874790875
498;182	4;881955596
541;763	3;883866068
453;214	3;877553928
545;229	3;879899380
168;597	3;884288112
435;713	5;884131385
533;427	4;879191373
345;298	5;884902339
374;183	4;880434204
406;173	2;879446684
346;375	1;875266176
417;385	5;879648184
276;915	4;892436368
542;866	2;886533046
75;405	4;884050164
524;161	4;884637095
455;57	4;879112460
429;83	4;882385168
378;736	4;889665232
381;705	5;892696209
413;250	3;879969674
479;175	4;879461102
124;144	4;890287645
385;507	3;879445631
417;340	3;880949136
236;127	5;890116032
308;214	2;887738104
354;166	4;891218379
145;762	3;875272926
548;458	3;891415512
87;657	4;879877740
437;1007	5;881002374
41;195	4;890687042
385;900	4;885168653
382;100	4;875945812
541;1	4;883874645
99;475	5;885678785
543;179	4;874862879
542;69	4;886532552
145;412	4;888398492
318;1012	4;884471076
22;94	3;878887277
74;258	4;888333194
406;421	4;882480628
456;721	4;881373756
393;569	4;889728736
291;566	4;874834799
280;697	5;891701506
398;239	3;875747539
393;240	2;887745380
56;794	3;892683960
277;1129	3;879543421
563;233	4;880507165
542;56	5;886532706
56;11	4;892676376
452;79	4;875269386
174;1221	5;886514398
280;284	3;891701090
361;269	4;879441490
456;174	4;881373019
226;713	5;883889884
112;887	5;884992444
520;1028	1;885170476
423;148	3;891395417
545;472	5;879899266
551;132	5;892777583
500;721	1;883875561
396;871	2;884646289
524;184	1;884636416
559;902	4;891035111
564;1399	2;888718470
57;820	3;883698039
407;197	4;875553731
504;258	5;887831273
417;1247	3;880953033
276;715	3;874791194
30;172	4;875060742
286;930	2;876522240
1;220	3;875241390
524;554	4;884636746
429;546	3;882387140
560;1160	3;879976215
435;1103	4;884131627
400;288	4;885676365
236;176	2;890115933
447;926	3;878854438
381;214	2;892697338
566;395	1;881651672
528;423	1;888522642
325;498	4;891478333
548;311	3;891042194
313;633	5;891014597
356;292	3;891405978
99;22	5;885679596
188;651	4;875073408
378;1181	2;880332537
334;305	2;891544135
321;863	3;879440746
83;584	4;880308453
354;151	3;891218356
128;690	3;879966274
479;58	4;879461432
458;461	4;886397377
76;137	5;875498777
334;640	4;891548129
563;401	4;880507108
551;561	5;892785363
417;391	2;879649519
406;117	4;879539824
551;318	5;892776824
429;763	4;882387053
251;978	2;886272585
573;194	4;885844431
99;300	4;885678397
506;663	4;874874947
121;100	4;891388035
308;56	5;887736924
308;646	5;887738508
328;44	3;885047864
541;560	3;883874872
195;198	3;884420000
453;424	1;888206768
406;240	4;879540078
549;866	4;881672573
54;295	3;880936905
456;743	2;881372256
406;357	4;879446108
243;1197	4;879988337
144;319	3;888103509
456;170	5;881373353
311;468	4;884365140
352;12	4;884290428
62;83	5;879375000
500;28	3;883874078
444;515	4;891979402
533;127	5;879192278
455;380	3;879112654
176;328	4;886047375
569;111	3;879793948
562;443	5;879196604
291;998	1;875086728
29;300	3;882820897
144;1	4;888104063
1;93	5;875071484
489;687	3;891445439
92;120	2;875642089
538;211	4;877109986
435;327	3;884130765
56;173	4;892737191
393;147	5;887744549
459;250	5;879563270
478;427	4;889388633
303;1089	1;879544978
488;419	3;891294976
417;1	4;879646413
276;755	3;874792870
236;9	5;890116792
435;584	3;884132297
308;371	3;887738469
479;500	4;879461255
184;508	4;889907738
321;60	4;879440954
87;281	4;879876074
479;632	5;879460785
437;12	5;880382685
545;226	3;879899438
195;1413	2;877835268
397;345	4;889760663
435;715	3;884133635
70;208	4;884149431
436;761	4;887770693
346;470	3;874948513
543;513	4;874863035
56;111	2;892683877
557;294	3;880484929
406;212	2;879793210
95;25	3;879192597
299;129	4;877877733
64;425	4;889739051
221;108	3;875244866
476;194	5;883364143
452;99	3;875562410
448;321	4;891888509
276;1042	1;874795823
393;999	4;889730187
479;127	5;879460192
378;257	4;880045207
43;660	4;883955859
406;434	5;879446269
11;742	3;891902815
424;172	3;880859385
42;924	3;881105677
329;174	4;891656639
441;288	2;891035056
498;512	5;881957757
311;501	5;884365954
94;22	4;885872758
542;693	4;886533395
308;24	4;887738057
480;166	5;891208185
456;505	4;881373473
276;289	2;890979634
313;95	3;891014313
554;286	4;876231521
6;501	5;883602730
374;665	4;880939228
184;651	3;889908462
109;1228	3;880582758
435;825	3;884133372
362;748	1;885019592
501;282	4;883348185
487;68	5;883530949
344;121	3;884899792
505;151	3;889334162
533;19	3;879365781
6;259	1;883268375
576;9	3;887168978
186;98	5;891719859
291;569	3;874868580
385;1007	3;879439949
417;174	3;879647498
543;1262	2;876382812
533;98	4;879438543
354;116	5;891216692
303;1110	1;879543939
479;121	4;879460236
533;435	4;879438455
434;1152	5;886724633
323;933	3;878739393
305;793	5;886324712
342;197	4;875318988
308;945	4;887739136
44;450	2;883613335
354;531	4;891217897
529;873	4;882535091
387;194	3;886480206
314;22	4;877889724
429;48	3;882384896
308;494	5;887738570
550;255	3;883425388
456;42	4;881373655
313;1	4;891013436
459;300	4;879561574
453;79	3;888207161
533;47	1;879191998
245;1047	3;888513393
471;8	5;889827881
533;54	4;888844601
466;183	3;890284766
251;282	4;886272223
397;340	2;882838664
306;756	3;876504472
125;105	3;892839021
504;82	4;887837918
140;302	4;879013617
325;183	3;891477980
286;390	1;889652378
524;291	4;884627777
280;748	2;891700080
460;14	5;882912418
493;327	5;884129868
328;912	3;893195852
174;764	4;886434343
506;227	4;874875062
352;82	3;884290328
192;108	4;881368339
244;156	4;880602517
208;310	4;883108105
346;712	3;875264985
417;218	3;879648184
498;591	4;881961877
429;161	3;882385934
406;559	3;879792974
334;297	5;891544680
417;248	4;879646286
465;97	2;883532120
577;471	3;880471640
406;234	4;879792863
573;143	2;885844339
456;720	3;881375515
540;109	4;882157194
318;58	4;884496243
347;1012	4;881652590
573;192	4;885844535
554;546	3;876231886
190;989	3;891033327
470;295	3;879178455
190;313	5;891033606
92;265	4;875657620
1;8	1;875072484
271;357	5;885848408
573;127	4;885843596
542;367	4;886532881
498;1083	3;881961932
533;240	1;879192474
75;825	1;884050393
198;98	4;884207611
128;419	3;879967268
466;117	5;890285034
124;474	3;890287221
73;382	4;888626496
525;237	4;881085893
56;78	3;892910544
328;301	2;885044607
286;461	2;877532930
449;273	4;879959003
38;259	3;892428754
276;391	2;874977442
29;286	5;882820663
407;289	3;875115339
174;417	4;886515490
334;163	4;891548602
506;550	4;885135881
406;705	4;879445935
