224;29	3;888104457
234;927	4;892334267
234;673	4;892334189
82;199	4;878769888
13;589	3;881515239
454;493	2;888267617
5;214	3;875637485
194;1093	3;879540807
13;481	3;882140038
161;276	5;891170881
451;269	2;879012647
454;1063	4;881960029
100;292	2;891375146
246;232	3;884923073
207;866	3;876079054
207;978	3;877878883
13;477	4;882398934
380;474	4;885478558
201;655	4;884112800
82;481	5;878769262
222;159	3;878181457
194;780	2;879527865
3;349	3;889237269
268;800	1;875744501
229;340	4;891632142
268;38	1;875744228
222;281	3;878184596
445;123	1;891200137
405;530	1;885547953
20;98	3;879669547
268;233	3;875310412
269;396	4;891451856
246;930	2;884924764
405;652	1;885547360
181;472	1;878963380
293;1226	3;888905198
451;323	4;879012510
181;985	1;878962465
82;240	1;884714385
104;713	3;888465491
222;261	1;878181251
262;923	4;879962542
275;451	3;880315170
442;559	2;883390048
454;182	3;888266685
405;1550	3;885547691
451;882	1;879012812
5;364	1;875636571
454;418	3;888267128
234;472	2;891228099
82;1164	2;878768790
13;516	5;882141485
161;135	2;891170656
293;653	5;888906119
293;637	3;888907186
269;176	2;891448980
275;946	3;875154535
234;848	3;892334577
405;522	1;885545975
26;13	3;891373086
234;1459	3;892335261
234;751	2;891033394
405;1424	1;885546725
49;100	4;888067307
399;274	3;882512167
193;260	1;889123777
17;744	3;885272606
193;352	1;889123777
269;498	4;891448926
13;109	4;882141306
13;431	1;882397271
116;730	4;876453519
445;12	2;890987617
26;742	3;891352492
255;441	2;883216544
246;176	4;884921613
445;763	2;891200233
269;597	1;891450978
234;651	4;892078485
104;331	3;888442140
206;309	2;888179647
181;841	1;878963204
454;633	2;881959745
405;217	1;885548385
102;363	2;888801622
454;181	3;881959187
228;272	5;889388440
102;720	2;888801812
268;97	4;875310031
234;1456	4;892335142
193;928	2;889126609
405;88	3;885547360
445;1245	1;891200390
363;91	4;891495238
336;1098	3;877757790
26;1008	3;891377609
380;483	4;885478668
246;743	1;884924780
246;265	4;884921411
5;209	5;875636571
401;70	4;891033625
110;1188	4;886988818
222;222	4;877563462
205;328	3;888284454
183;294	3;891467280
193;327	1;889123777
349;288	3;879466118
224;686	4;888104030
199;989	1;883782509
181;147	1;878963168
21;327	3;874950932
129;288	1;883245452
224;1441	3;888104522
211;228	3;879460096
269;568	2;891450719
13;878	1;883670785
254;561	3;886475446
401;65	4;891033250
26;926	2;891385692
425;281	2;878738486
68;125	1;876974096
222;70	3;878181804
405;318	5;885545167
405;670	1;885548384
211;69	3;879460213
224;11	3;888082468
363;554	1;891498012
194;180	3;879521657
194;951	3;879525761
181;278	2;878963440
49;413	1;888067460
442;41	4;883388609
194;64	5;879521936
61;347	5;892302120
399;475	5;882340827
26;1009	2;891384478
193;194	4;889125006
269;1154	3;891449608
82;513	4;878769334
442;578	2;883390466
5;391	4;875636167
49;268	3;888065620
255;234	5;883216448
405;28	4;885544947
262;1048	2;879791335
380;114	3;885478539
222;120	2;881061304
405;437	1;885548435
222;763	3;881061165
363;154	4;891496306
380;465	4;885478845
222;403	3;878183481
293;924	2;888904814
222;808	3;881060130
454;161	4;888267198
181;690	3;878961511
425;259	1;890346825
206;313	5;888179565
405;192	5;885545401
405;1586	1;885549464
410;748	2;888626857
451;294	5;879012470
405;1318	1;885549789
234;218	2;892335541
401;13	2;891033204
217;176	4;889069842
207;191	4;877124663
442;129	4;883391146
201;100	4;884111485
206;340	3;888180082
425;210	3;890346998
380;449	3;885480902
181;986	2;878963038
293;747	2;888905819
222;215	4;878183481
82;1162	1;884714361
224;15	4;888103611
15;815	1;879456108
254;1133	3;886475682
254;679	2;886472434
380;631	4;885478668
268;1065	4;875310824
268;527	4;875309430
13;678	3;882140792
262;736	3;879794829
442;572	3;883391344
401;473	1;891034050
194;95	3;879521719
405;941	1;885546577
293;22	3;888905819
129;327	3;883244060
13;210	3;882140455
451;300	4;879012550
401;162	5;891033395
181;329	1;878961781
222;248	4;877563506
116;993	2;876453376
13;524	4;886302261
405;565	2;885548474
181;763	1;878962955
5;379	3;875720814
246;1232	1;884923425
399;273	3;882340657
405;228	1;885547910
102;1239	2;888802319
63;1137	5;875747556
268;554	3;875744388
363;825	4;891497881
82;519	4;878770028
21;452	4;874951727
451;872	2;879012857
13;11	1;882397146
399;1459	3;882345473
363;1074	2;891497679
268;1079	3;875742916
49;179	5;888066446
193;722	3;889126402
222;111	3;877563820
224;403	4;888104522
401;661	3;891033158
442;38	3;883390674
13;842	2;882399156
454;487	4;888266565
454;484	3;881960445
405;541	1;885548162
35;332	4;875459237
49;219	1;888067405
101;1047	2;877136424
228;690	5;889387173
246;101	2;884922740
401;225	1;891032474
82;265	4;878770169
399;400	3;882349170
405;514	1;885547221
336;158	3;877756618
183;270	3;891462811
21;931	2;874951446
405;623	1;885549004
401;501	2;891033184
234;288	3;891033738
442;636	5;883390416
82;174	5;878769478
405;216	2;885547124
363;403	3;891496414
181;925	2;878963418
405;87	1;885546112
269;100	5;891446246
442;29	3;883390641
110;790	4;886989399
363;101	1;891496953
222;270	2;878181181
254;136	4;886471695
228;98	3;889388607
82;202	4;878769777
102;102	3;883748488
63;1009	4;875747731
63;255	4;875747556
425;1314	3;878738813
194;235	2;879541343
454;87	4;881960296
363;1052	3;891500134
207;181	3;877878828
268;302	5;876513584
116;914	2;892683732
100;1238	2;891375068
268;582	5;875309344
102;350	3;892990700
275;226	3;880314914
194;70	3;879522324
223;332	4;891548802
454;1299	2;888266991
234;589	3;892078567
129;245	2;883245452
425;322	3;890346597
116;299	3;876452133
207;79	4;875509888
13;258	4;882139327
15;300	4;879455166
336;1230	2;877757516
401;485	4;891033092
336;926	1;877758935
102;577	3;892993895
110;550	3;886988664
13;379	1;882396984
425;273	4;878738435
380;300	3;885481179
20;87	5;879669746
275;435	3;880313886
110;423	4;886987952
234;434	3;892079288
21;320	3;874951658
222;825	3;878184675
268;288	4;875306477
21;706	2;874951695
207;527	4;877879172
461;50	3;885356089
201;658	3;884111677
13;547	1;882397011
5;381	1;875636540
222;1218	1;878183218
405;1066	1;885549111
425;448	2;878738887
401;154	1;891033184
246;831	1;884924025
255;322	2;883215723
199;508	4;883782899
209;333	2;883589568
234;1064	4;892333683
194;939	3;879550615
222;318	5;878181934
13;757	3;882398934
116;872	3;876452228
13;234	5;882140252
161;309	2;891170018
405;423	5;885545306
363;44	3;891496927
224;366	3;888104457
268;1476	2;876513897
194;100	4;879539305
199;1	1;883782854
15;926	1;879456424
269;1017	5;892567767
399;969	3;882346728
222;233	2;881060205
405;1110	1;885547644
336;41	3;877757477
454;479	4;881959991
451;360	3;879012858
405;463	1;885548836
269;502	3;891449842
255;245	1;883215723
194;1045	2;879524644
399;93	3;882512192
405;227	1;885548049
207;1333	3;877995615
405;197	4;885545167
405;393	4;885547314
246;758	1;884924813
363;333	1;891493634
268;284	3;875742407
149;262	1;883512623
13;89	4;882139717
181;137	2;878962465
102;667	3;888803002
207;15	4;876198392
82;97	4;878769777
222;183	4;878181535
380;573	1;885480737
116;193	4;876453681
380;529	3;885479235
181;294	2;878961173
179;893	2;892151565
223;620	2;891550253
363;258	3;891493603
293;549	3;888907166
102;327	2;884870872
405;1391	1;885549789
405;1168	1;885546725
17;117	3;885272724
363;557	1;891496103
445;291	2;891200233
224;286	3;888081843
401;248	3;891032367
405;949	5;885545702
399;228	2;882347783
268;391	3;876513897
207;841	3;876018501
194;491	3;879520916
399;364	4;882350813
399;67	3;882350899
49;1066	2;888067187
13;23	5;882139937
82;238	3;878769373
201;223	4;884113343
13;435	5;882141392
82;588	5;878769917
293;26	3;888907015
49;218	2;888068651
246;250	4;884924327
442;591	3;883391221
349;20	5;879465642
102;230	2;888801232
194;485	3;879546498
269;928	1;891451754
181;471	2;878962919
269;425	5;891448345
201;773	4;884112627
442;22	2;883390813
380;183	4;885478192
268;10	4;875306691
223;929	3;891549975
246;38	2;884923175
268;710	3;875309719
255;829	1;883216903
234;419	4;892334644
268;47	1;875310645
17;150	5;885272654
26;413	2;891386049
363;444	4;891500406
246;444	4;884923715
13;550	4;882397741
380;614	3;885478845
194;642	2;879527514
262;974	3;879791447
224;1058	3;888104219
13;538	1;884538448
262;1035	3;879794530
222;450	3;881060824
269;707	2;891449304
405;1580	1;885549543
5;99	3;875721216
222;636	4;878184055
425;324	3;878737657
349;120	3;879466334
13;669	1;882397067
405;1268	1;885546636
116;1013	3;876453222
363;568	2;891495070
13;475	3;881515113
405;999	1;885547557
13;889	3;892015236
234;745	4;892333573
181;931	1;878963205
461;302	3;885355646
405;308	1;885549942
15;409	3;879456324
289;151	2;876790499
463;1132	1;889937778
399;413	2;882340900
223;295	3;891549410
224;28	4;888082468
234;23	4;892334368
269;148	1;891446443
110;315	4;886987726
110;173	1;886988909
399;746	5;882342158
181;1363	1;878962279
194;403	2;879527725
454;144	4;888266643
222;407	2;883816411
410;313	5;888627137
442;834	2;883389337
193;246	3;890859402
425;177	3;878738290
26;1	3;891350625
399;41	2;882348876
380;31	1;885479730
181;991	1;878961814
102;778	3;892991448
223;476	3;891550349
234;1203	4;892079910
401;71	2;891033549
194;31	3;879549793
463;455	3;877385457
405;1384	1;885549746
224;280	4;888104353
223;1291	3;891550431
234;22	4;892334644
234;1200	3;892333865
281;288	4;881200264
13;51	3;882399419
405;53	2;885548137
149;326	3;883512856
269;469	4;891448072
336;790	2;877758187
336;401	1;877757133
410;289	1;888626819
405;753	1;885549464
222;623	2;878183985
405;693	2;885546154
293;582	4;888906536
405;1530	1;885546835
207;660	4;877847100
255;200	3;883216544
194;154	3;879546305
13;329	2;886952246
201;53	3;884114713
363;290	3;891496753
223;1009	1;891549475
5;21	3;875635327
110;1231	2;886988664
63;929	3;875747955
13;804	2;882141997
269;1148	4;891447062
269;1479	2;891451111
442;184	2;883390083
194;456	1;879544303
13;4	5;882141306
405;462	2;885549506
21;551	3;874951898
110;96	4;886988449
222;540	3;878184087
193;187	4;890860351
201;448	3;884112581
405;1119	3;885545306
405;77	1;885546248
222;89	5;878181739
363;428	5;891495742
21;123	4;874951382
21;767	1;874951314
363;137	5;891495742
405;946	2;885548836
181;1339	1;878962086
410;538	3;888626710
246;210	3;884921319
26;300	4;891347537
5;427	3;875721167
425;678	1;878737593
21;453	2;874951797
110;69	4;886987860
405;175	1;885546069
442;230	3;883390466
223;95	5;891550649
49;91	5;888066979
380;161	2;885480046
201;188	4;884112201
255;831	4;883216902
275;294	4;876197443
63;258	3;875746809
222;772	2;878181906
275;50	4;876198296
21;263	1;874951040
425;690	1;890346866
104;1012	4;888465708
454;705	3;881959818
405;669	1;885548435
269;517	4;891449189
224;556	1;888103942
425;53	4;878738596
222;769	2;881060608
181;235	1;878963168
380;134	3;885478583
13;96	4;882140104
399;684	3;882344269
418;344	1;891282521
234;285	4;891227771
246;25	3;884922383
201;435	4;884112201
202;258	4;879726342
13;838	1;882397742
246;420	3;884922272
445;121	1;891200233
13;559	1;882396913
445;246	1;891199682
380;414	2;885480046
405;142	1;885549004
405;559	5;885548330
116;346	4;886310197
268;195	4;875309719
201;76	4;884140709
399;546	2;882341383
268;241	3;875310603
454;286	3;881958782
40;269	1;889041283
202;423	3;879727116
463;250	4;889935953
49;1080	4;888066734
26;316	3;891349122
463;950	3;877385590
5;451	1;875636571
262;7	4;879790603
49;561	2;888067460
442;873	2;883388120
293;290	2;888905198
463;225	3;877385489
405;654	2;885548579
363;431	2;891495301
104;1115	4;888465263
101;111	2;877136686
454;51	2;888267158
461;259	2;885355679
399;140	4;882343731
26;129	4;891350566
13;237	5;882140285
454;315	4;888015651
133;308	4;890588639
268;654	5;875309718
269;393	1;891451036
446;269	4;879787730
454;310	4;881958464
116;879	2;876452094
149;338	2;883512904
13;770	4;882397581
293;491	4;888905923
405;793	1;885547313
454;174	4;888266643
418;331	3;891282521
5;430	5;875636631
363;631	1;891497440
269;488	4;891448926
405;1479	1;885547735
425;222	5;878738486
445;50	2;891199715
102;201	2;888803051
246;41	2;884923811
201;379	3;884114813
262;385	2;879795030
363;1512	1;891494754
222;229	3;878184315
454;164	3;881960265
451;243	4;879012510
363;443	4;891500334
254;1470	2;886474650
463;24	3;877385731
194;376	2;879528752
222;63	3;878183713
82;111	4;876311423
201;288	4;884110887
463;347	1;889936589
101;181	4;877137015
102;338	2;887051723
269;537	5;891455816
463;242	2;889935629
418;302	2;891282551
246;393	3;884922627
15;308	5;879455334
13;563	1;882397039
222;475	4;877563252
463;593	1;877386923
454;875	1;888266433
13;478	4;884538571
179;321	1;892151331
254;94	3;887347350
405;189	1;885549192
13;872	3;882139327
21;17	4;874951695
181;681	1;878961474
445;886	3;891035539
183;229	3;891463591
255;100	3;883216358
399;597	3;882341330
116;1226	2;876454090
15;303	3;879455080
181;813	2;878962279
269;821	1;891450427
49;1028	2;888069304
100;879	4;891374946
425;288	5;878737512
445;150	2;890987617
49;928	2;888068651
293;578	2;888907913
405;574	1;885546724
102;993	2;883748352
454;1454	2;888266907
110;55	3;886988449
380;736	4;885478780
463;21	1;890453075
254;498	4;886472115
193;366	4;890860428
201;234	5;884112537
380;416	2;885480239
102;671	3;888803002
454;945	3;881960083
275;210	4;880314320
380;1404	2;885478646
222;24	3;877563622
193;73	3;889127237
401;280	2;891032607
201;962	4;884113082
205;300	3;888284245
425;491	2;890347047
363;699	2;891495850
405;400	1;885549044
380;58	2;885479355
234;630	2;892334141
254;102	3;886473929
454;507	3;881960265
246;138	1;884923715
201;950	3;884140610
268;227	4;875310824
21;563	2;874951898
246;652	5;884921033
268;480	5;875309430
172;612	3;875537964
486;846	2;879875154
13;216	3;881515193
405;302	4;885544635
405;778	1;885546248
268;407	1;876514002
401;144	5;891033523
442;546	3;883390574
193;412	3;889127787
461;682	1;885355705
451;262	1;879012647
445;1187	3;891200137
15;251	2;879455541
293;416	4;888907575
262;99	3;879792262
15;936	5;879455889
13;800	1;882397067
246;211	4;884922605
254;1263	1;886474426
405;625	3;885548836
49;145	1;888067460
194;628	3;879540171
102;56	3;888801360
269;357	5;891447773
425;241	2;878738548
405;671	2;885548330
183;216	4;891479033
425;204	4;890347138
183;212	4;891467870
234;182	3;892078567
262;423	4;879793854
102;650	3;888801063
110;402	4;886988293
102;182	3;889362833
399;407	3;882341644
405;31	1;885548579
442;79	3;883390366
193;274	3;889126272
268;402	1;875745231
399;187	3;882346401
268;100	3;875742316
451;322	4;879012510
405;664	1;885546724
5;135	4;875637536
336;33	3;877756242
254;400	3;886475790
405;653	1;885548579
206;361	1;888180082
405;452	5;885548434
442;44	2;883391146
410;898	3;888627138
254;133	5;886473158
82;514	4;878769442
446;748	2;879787149
20;498	3;879669001
405;1240	1;885549192
363;653	3;891495682
254;313	5;886470465
194;197	4;879522021
405;622	1;885548877
234;48	2;892334107
463;410	1;890530286
269;51	2;891451111
194;135	3;879521474
262;660	4;879794419
222;80	2;881060155
110;1218	3;886989473
486;471	5;879874969
401;202	4;891033319
194;633	3;879521254
13;523	4;882141306
405;40	2;885547735
363;566	3;891496439
26;151	3;891372429
399;809	3;882352357
102;185	3;888802940
21;567	2;874951858
222;679	2;881059678
289;254	1;876790734
336;122	5;877757134
234;980	2;891227851
207;993	3;877879206
234;530	4;892333573
5;449	2;875636099
268;27	4;875744136
5;226	3;875635962
451;683	1;879012470
222;209	4;878181457
13;824	3;886302261
454;378	3;888267128
20;588	4;879669120
454;153	3;888267521
153;294	2;881370859
179;302	4;892151173
21;872	2;874950889
269;197	5;891447961
102;672	1;888803148
222;651	4;878184290
222;367	2;878181563
363;222	5;891496513
5;401	5;875636308
35;261	3;875459046
13;463	5;882140318
207;224	3;884386473
21;680	1;874950972
13;327	3;881515521
222;208	3;881059014
183;77	3;891466405
399;98	4;882342894
234;470	2;892335797
13;672	1;882396914
463;311	4;889936814
293;742	2;888904927
405;1139	1;885546859
451;264	3;879012604
293;367	2;888906288
405;947	1;885548048
61;304	4;891220884
5;405	3;875635225
293;313	4;888904004
405;655	5;885545401
401;157	3;891033582
399;265	3;882342776
268;780	3;875743929
486;15	3;879875278
13;99	4;882398654
454;607	2;888267315
205;286	2;888284245
463;100	4;877385237
401;528	5;891033442
461;321	3;885355757
418;315	2;891282521
451;319	2;879012510
224;1221	3;888082742
454;746	2;881959778
149;323	2;883512928
229;245	3;891632385
13;785	3;882141924
463;10	1;890453075
21;201	5;874951658
269;154	3;891449189
269;528	4;891447593
405;1566	1;885546248
293;809	2;888908117
451;1392	1;879012812
349;10	5;879465569
463;3	2;877386083
21;547	2;874951292
405;49	1;885547407
461;1006	5;885355890
425;447	3;878738854
20;866	1;879668583
181;1085	1;878962623
269;1135	2;891448456
401;237	3;891032367
101;845	3;877136302
15;455	1;879455914
401;553	5;891033523
268;399	3;875743656
222;282	4;877563227
222;121	3;877564031
293;111	2;888905062
405;648	1;885547124
268;120	2;875743282
463;103	1;890530703
446;883	3;879786837
445;504	3;890988206
442;26	3;883388576
405;772	1;885546379
451;331	5;879012431
486;823	4;879875347
179;917	3;892151231
194;178	3;879521253
110;849	3;886988664
222;546	3;877563462
486;1014	3;879874784
380;1045	3;885479799
281;333	3;881200457
405;1210	1;885548670
425;379	2;878738887
399;174	3;882342187
336;168	5;877757700
451;260	5;879012580
405;1589	1;885549745
336;1037	1;877757550
234;183	4;892079585
293;3	2;888905399
254;1443	4;887347382
68;258	5;876973692
451;875	2;879012721
101;1	3;877136039
102;175	4;892991117
490;1	3;875427148
262;169	3;879791844
490;333	3;875427021
268;384	3;875743868
15;306	5;879455165
445;475	5;891200869
193;269	4;889123086
486;221	4;879875040
483;237	3;878953019
293;240	2;888905086
336;121	4;877760441
181;15	3;878962816
100;300	4;891375112
269;88	1;891450427
490;9	4;875428765
110;33	4;886988631
463;930	1;889936180
199;892	1;883782485
293;258	3;888904092
268;71	3;875309486
194;90	3;879552841
336;94	3;877756890
246;412	1;884923305
194;194	4;879523575
224;1401	1;888104554
445;87	3;890988205
380;770	3;885480222
13;739	4;886303745
